scale0,scale1,samples,x1,x2
0,0,1,0.374806732,23.62105495
0,0,1,-0.196291777,23.35096321
0,0,1,0.601248705,23.73624246
0,0,1,-0.853842887,22.91582752
0,0,1,0.103794525,24.60287507
0,0,1,-0.622226979,24.64630581
0,0,1,1.515764806,25.02217382
0,0,1,-0.098877643,23.81512645
0,0,1,-1.533871637,22.73479956
0,0,1,-0.266736597,23.9211409
0,0,1,-1.44036317,26.1419039
0,0,1,-0.249955012,24.4992322
0,0,1,0.25214912,24.03618603
0,0,1,0.658195274,24.76633193
0,0,1,-0.69476501,24.14942714
0,0,1,0.223588879,25.65071478
0,0,1,0.675601647,23.88334301
0,0,1,0.07531417,24.70211338
0,0,1,1.04738713,23.70448417
0,0,1,1.271718572,24.40342804
0,0,1,0.551997473,24.47764104
0,0,1,0.156337159,24.33716899
0,0,1,0.292078691,22.33335874
0,0,1,-0.355891715,24.51060889
0,0,1,0.092170935,24.43999988
0,0,1,0.333077452,24.60363262
0,0,1,-1.271828938,24.25636462
0,0,1,-0.160299038,24.20817256
0,0,1,0.969273738,24.38275677
0,0,1,1.004887507,24.9791347
0,0,1,-0.037985955,24.93911263
0,0,1,0.948368589,23.19560365
0,0,1,-0.899603354,24.48421535
0,0,1,0.152517481,23.6231798
0,0,1,0.316863532,23.01376815
0,0,1,-0.535809992,23.95871365
0,0,1,0.10888277,25.82350431
0,0,1,0.361237842,22.21209826
0,0,1,0.921249359,24.35335946
0,0,1,-0.095519411,25.05427012
0,0,1,0.09939643,23.42944218
0,0,1,-0.799535692,24.13898787
0,0,1,0.162605494,22.98379409
0,0,1,-0.777647484,23.90913218
0,0,1,0.860911199,24.27465593
0,0,1,-0.009343231,24.03925983
0,0,1,0.092414606,23.84848695
0,0,1,-1.350437411,23.80566667
0,0,1,0.263197033,25.40074986
0,0,1,-0.275888133,23.15287553
0,0,1,-0.049354001,23.04315348
0,0,1,0.663199576,22.76853293
0,0,1,-0.741835001,23.51704729
0,0,1,-1.235350952,24.03656228
0,0,1,0.327294818,24.2459179
0,0,1,0.290043654,23.32304148
0,0,1,-0.698975092,23.39788512
0,0,1,0.41696592,25.24489774
0,0,1,-0.402720852,24.8105146
0,0,1,0.847820305,24.92415184
0,0,1,1.016045235,24.36008887
0,0,1,-1.63651529,23.76966594
0,0,1,0.336381961,22.7376108
0,0,1,0.383301826,23.05917703
0,0,1,-0.466920691,23.52977957
0,0,1,0.518137721,23.33931573
0,0,1,1.325872473,23.72401462
0,0,1,1.182314312,23.18792369
0,0,1,-0.356876549,24.02565437
0,0,1,-0.264599999,23.56190526
0,0,1,0.375153512,22.35946926
0,0,1,-0.06233567,24.26766822
0,0,1,-0.616823051,23.34786032
0,0,1,0.918960355,23.32023656
0,0,1,0.106853493,23.29180935
0,0,1,-0.383520861,21.45752724
0,0,1,-0.302256271,24.38623069
0,0,1,-1.220577758,23.15292555
0,0,1,0.598308186,23.31093759
0,0,1,0.578779483,22.45878729
0,0,1,0.916418964,24.78760697
0,0,1,-0.603439109,22.31172468
0,0,1,-0.306132909,24.5401304
0,0,1,1.374125015,23.90060585
0,0,1,0.380802566,24.66598492
0,0,1,-0.468159519,24.02748488
0,0,1,1.109444826,24.47914474
0,0,1,-1.681879364,25.08916585
0,0,1,-1.114158057,22.7668623
0,0,1,-0.188479707,24.77926224
0,0,1,-0.251167839,23.5111115
0,0,1,0.504013208,25.17614622
0,0,1,0.5971625,24.77299752
0,0,1,-0.397579371,23.64135585
0,0,1,-0.143258875,23.30927743
0,0,1,-0.405695434,24.374713
0,0,1,0.289643784,24.26086432
0,0,1,0.390771653,23.51168945
0,0,1,0.545970506,23.95344648
0,0,1,-0.147017061,24.7221423
0,0,1,0.2812558,23.99517308
0,0,1,0.14507855,24.11605044
0,0,1,1.233385358,22.92428144
0,0,1,-0.612355718,24.38216513
0,0,1,0.356719282,23.77743055
0,0,1,-0.380729501,23.29913633
0,0,1,2.218693231,24.05852924
0,0,1,-1.306436693,22.62740584
0,0,1,0.097872579,24.97384152
0,0,1,0.627414512,24.40077255
0,0,1,-0.13687121,24.77936542
0,0,1,-0.231745324,23.88118187
0,0,1,-0.453209984,23.86680046
0,0,1,0.251287156,23.56888641
0,0,1,0.276517272,23.36288682
0,0,1,-0.482019984,25.01115048
0,0,1,0.481971983,24.40815325
0,0,1,-0.340925971,24.33335179
0,0,1,-1.437463073,23.70459057
0,0,1,-0.131353161,23.00167393
0,0,1,-0.467357693,23.69087204
0,0,1,-0.26725553,24.0885328
0,0,1,-0.153615773,22.84365287
0,0,1,-0.596447384,23.04083154
0,0,1,-0.029960125,23.23492849
0,0,1,0.842718823,25.46899126
0,0,1,0.486598125,24.51599452
0,0,1,-1.625193244,23.73782778
0,0,1,0.854968015,24.29796849
0,0,1,-0.606178329,24.42067887
0,0,1,0.102541936,24.01102597
0,0,1,-0.314714545,24.05571146
0,0,1,-0.220667579,23.77517051
0,0,1,0.072032307,24.76183453
0,0,1,0.565835301,24.99036263
0,0,1,0.092942515,24.90849058
0,0,1,1.06530737,23.4660628
0,0,1,0.220873051,23.76717979
0,0,1,-0.328757414,25.51372465
0,0,1,0.077619473,23.94087561
0,0,1,-0.912122258,24.32389627
0,0,1,-1.00307962,24.22653926
0,0,1,-0.493964401,23.79907003
0,0,1,-0.096887248,22.13542362
0,0,1,0.707188346,23.10855454
0,0,1,0.110427691,24.61550599
0,0,1,-0.712623169,24.14320401
0,0,1,-1.421150505,22.62322091
0,0,1,-1.090925434,23.37451164
0,0,1,0.229053743,23.85618344
0,0,1,-0.860232121,23.66985609
0,0,1,0.671596191,23.1772615
0,0,1,0.559706932,24.16608602
0,0,1,0.062696048,24.62969029
0,0,1,0.180505079,25.57139614
0,0,1,0.89449156,22.90715591
0,0,1,-0.255296877,24.2289008
0,0,1,0.811561939,24.44192312
0,0,1,-0.711051378,24.6238457
0,0,1,0.384524118,24.10859865
0,0,1,0.410961447,23.55594253
0,0,1,0.246894735,22.7701391
0,0,1,-0.746357102,22.83698812
0,0,1,-0.205640067,25.16728154
0,0,1,-0.269742794,24.14527619
0,0,1,0.181942007,24.36952092
0,0,1,-0.372630928,24.73137999
0,0,1,0.146378728,23.34744288
0,0,1,0.116308008,24.40483829
0,0,1,-0.112612801,24.3746389
0,0,1,0.353794255,23.82573113
0,0,1,-0.121306144,23.6571435
0,0,1,0.373921318,23.80376032
0,0,1,-0.413107215,23.53424085
0,0,1,-0.766379342,23.87119696
0,0,1,0.412233444,23.62416841
0,0,1,-0.023166726,24.17691525
0,0,1,-1.322905797,22.93686236
0,0,1,0.943112519,23.40833431
0,0,1,0.109585709,24.01399674
0,0,1,-1.255769618,23.03451623
0,0,1,0.060496468,23.8094661
0,0,1,1.154637876,22.26547084
0,0,1,-0.100609312,23.86667028
0,0,1,0.004813537,25.5104689
0,0,1,1.128000486,23.53237344
0,0,1,0.638007003,24.11690259
0,0,1,-1.864244764,25.66392924
0,0,1,-0.018580621,22.76567377
0,0,1,-0.062493337,23.54035146
0,0,1,0.060355327,22.73176296
0,0,1,0.30229243,23.1634567
0,0,1,0.377457374,23.38197192
0,0,1,0.307218514,23.74059039
0,0,1,0.397605487,23.98034563
0,0,1,-0.190671402,23.60352314
0,0,1,-0.865321965,24.32278188
0,0,1,-0.002740682,23.28865495
0,0,1,0.383767785,23.70736686
0,0,1,-1.02970318,24.99001159
0,0,1,-0.924185547,24.39205395
0,0,1,-1.384345719,24.04668115
0,0,1,-0.199777936,22.7282358
0,0,1,-1.327717578,24.69485206
0,0,1,0.004951276,23.04801629
0,0,1,0.838095592,24.22770778
0,0,1,-0.653916607,24.16223305
0,0,1,-0.261090734,23.71494337
0,0,1,0.304331387,24.73962086
0,0,1,0.405502702,23.35808964
0,0,1,-0.641186393,23.84741719
0,0,1,-0.217221608,24.64677616
0,0,1,0.834895576,23.4290665
0,0,1,1.244456962,24.83842497
0,0,1,1.292374106,24.47142857
0,0,1,0.477805912,23.7412937
0,0,1,-1.282305441,23.01871109
0,0,1,0.502187501,24.7561107
0,0,1,-0.752078693,24.20071526
0,0,1,-0.398104843,23.55465699
0,0,1,0.3474275,25.03943181
0,0,1,-0.323911066,24.18087862
0,0,1,0.209722563,22.91077169
0,0,1,-0.558446734,24.51505154
0,0,1,-0.735030328,23.3535286
0,0,1,0.421999541,24.01527718
0,0,1,-0.645710048,23.7584757
0,0,1,0.509017493,22.36042735
0,0,1,0.616141019,22.8347186
0,0,1,1.257034866,26.28783146
0,0,1,-1.358156252,22.54566004
0,0,1,-0.721346341,24.91814298
0,0,1,-0.011334743,24.44388276
0,0,1,0.778316239,24.33198852
0,0,1,-1.689845159,24.94348563
0,0,1,-0.442616853,24.20256233
0,0,1,0.069200374,24.21329387
0,0,1,-0.066942923,23.21857038
0,0,1,-0.784249133,23.26051757
0,0,1,0.100415785,24.01068333
0,0,1,-0.853520963,24.90091282
0,0,1,-0.510282574,24.01949191
0,0,1,0.430752288,26.14720853
0,0,1,-0.96373375,25.00068805
0,0,1,0.203085479,24.11583439
0,0,1,-1.035243558,23.64907163
0,0,1,0.611317479,23.03365033
0,0,1,-0.729746072,23.94759941
0,0,1,-1.209732169,22.80960444
0,0,1,-0.779464244,23.23899135
0,0,1,-1.053492647,24.63430148
0,0,1,-0.300944948,24.65213731
0,0,1,0.435186411,24.1863292
0,0,1,0.005914082,24.19049804
0,0,1,0.454408902,25.33268639
0,0,1,-1.293927122,23.48764583
0,0,1,-0.703612169,24.30948715
0,0,1,0.211314615,23.10736698
0,0,1,-0.627688765,23.92853507
0,0,1,1.051035244,23.76625383
0,0,1,-0.827603813,23.40045298
0,0,1,0.859399072,24.04541843
0,0,1,-0.127654853,24.23401261
0,0,1,-0.526153552,22.93463479
0,0,1,-0.067069115,24.02804844
0,0,1,0.025445457,23.36713676
0,0,1,0.30934671,23.75514689
0,0,1,-0.343698361,23.83897027
0,0,1,0.321160251,24.10175734
0,0,1,0.869649046,23.66324732
0,0,1,0.092459441,25.46140349
0,0,1,1.636066351,23.84308235
0,0,1,0.185794529,23.62849917
0,0,1,1.389301032,24.1039076
0,0,1,-0.272284528,23.59583388
0,0,1,-1.10147522,25.47605457
0,0,1,0.884186249,24.07883509
0,0,1,0.641691359,23.6734984
0,0,1,1.518979371,23.52019201
0,0,1,-0.172098526,24.15562697
0,0,1,0.748477535,22.57895335
0,0,1,0.286767607,24.9111758
0,0,1,-0.360348613,25.35996619
0,0,1,0.739479799,23.80487566
0,0,1,0.136848361,24.18977216
0,0,1,0.939123757,23.26844417
0,0,1,-1.248983793,22.90586175
0,0,1,-0.419833438,23.99594985
0,0,1,0.156618119,23.96227084
0,0,1,-0.073500938,23.87312827
0,0,1,0.949645714,25.5837663
0,0,1,-0.41232294,23.82276196
0,0,1,1.424542409,24.03328055
0,0,1,0.475013445,25.20264097
0,0,1,-1.4003465,24.13115712
0,0,1,0.190815124,24.34033403
0,0,1,-0.575529643,24.70663718
0,0,1,-0.389272253,23.20220166
0,0,1,-1.068725731,23.24072296
0,0,1,-0.117257498,24.13368274
0,0,1,-1.216843233,23.03958947
0,0,1,1.053566439,23.90147306
0,0,1,-0.007448949,23.18736349
0,0,1,-1.912203581,24.60228334
0,0,1,-1.15119203,22.35969716
0,0,1,0.252718236,24.62194811
0,0,1,-0.691544974,24.4496017
0,0,1,-0.602056724,23.60686393
0,0,1,-1.51119205,24.43986508
0,0,1,0.441638944,24.46678851
0,0,1,0.611074374,23.66720184
0,0,1,0.242180391,22.64990307
0,0,1,-0.362050837,23.31749595
0,0,1,0.523403294,23.48013093
0,0,1,-0.793004687,23.33334926
0,0,1,-0.449546798,23.424702
0,0,1,0.489678049,24.38707264
0,0,1,0.408672099,22.52800599
0,0,1,-0.692031998,24.65251742
0,0,1,-1.000266056,25.04046752
0,0,1,-0.493981356,24.00518928
0,0,1,1.047218778,25.1803151
0,0,1,-0.360453654,24.94065615
0,0,1,2.097642932,23.21005003
0,0,1,-0.051903681,23.45571454
0,0,1,0.261537768,23.43252897
0,0,1,-0.014012947,23.85548891
0,0,1,-0.720678694,24.90072834
0,0,1,1.010090528,24.63444621
0,0,1,0.911975301,23.75795004
0,0,1,-1.349705794,22.62277738
0,0,1,0.556374591,22.98867304
0,0,1,-1.209945359,22.57814754
0,0,1,0.530412365,23.71790231
0,0,1,-0.478948127,23.0976592
0,0,1,-0.150960922,24.78825812
0,0,1,0.587628951,23.79184307
0,0,1,-0.053044958,24.70580305
0,0,1,1.507645955,24.03977128
0,0,1,0.86751538,23.83536292
0,0,1,-0.434489276,24.12348334
0,0,1,-0.176042692,24.763882
0,0,1,-0.310806493,23.70136403
0,0,1,-0.543366016,23.57013035
0,0,1,-0.156018071,25.10784673
0,0,1,1.091225843,22.91485149
0,0,1,-1.124021884,25.06350559
0,0,1,1.818548663,24.97343296
0,0,1,0.233150533,24.05376706
0,0,1,0.828398346,24.14042091
0,0,1,0.533024475,23.0386445
0,0,1,0.441327597,23.08128299
0,0,1,1.792553321,22.9370546
0,0,1,-0.635383998,23.03896608
0,0,1,0.130703852,23.43738052
0,0,1,0.43568358,23.59765486
0,0,1,0.128567257,25.08703505
0,0,1,1.281295673,25.32457904
0,0,1,-0.171555103,24.53346766
0,0,1,0.908755386,23.25572837
0,0,1,-0.729819514,22.94802649
0,0,1,-0.816409889,23.70840293
0,0,1,0.335023898,24.30086832
0,0,1,-0.387102639,23.41960037
0,0,1,-0.425535589,24.00768106
0,0,1,1.974904517,23.20463281
0,0,1,0.505092049,23.49412848
0,0,1,-0.906096591,25.4619586
0,0,1,-0.973189696,23.36522914
0,0,1,0.035670708,23.98311116
0,0,1,1.251088815,24.62730402
0,0,1,0.151146758,24.86007478
0,0,1,0.753983869,24.13380381
0,0,1,-0.719390907,24.00385864
0,0,1,-0.469832032,23.38836216
0,0,1,0.398325281,23.23049031
0,0,1,-1.382581116,23.04314508
0,0,1,-1.000171569,23.3356331
0,0,1,1.149039423,22.84092219
0,0,1,0.220903117,22.93555371
0,0,1,-0.621435085,24.92538366
0,0,1,0.576842125,24.30989015
0,0,1,-0.571027565,24.05913409
0,0,1,0.132403542,24.40540073
0,0,1,0.111640703,23.65429684
0,0,1,-0.189803942,24.49661029
0,0,1,0.682353853,23.95961776
0,0,1,-0.912758195,24.52657693
0,0,1,-0.326391459,24.69825349
0,0,1,-0.266492636,23.94058467
0,0,1,1.099213057,24.86216166
0,0,1,-0.227517554,23.86602578
0,0,1,-0.31975007,24.98960576
0,0,1,-0.110453289,24.83977421
0,0,1,0.362014879,25.50118468
0,0,1,0.424541978,24.55652851
0,0,1,-0.094254005,24.19463577
0,0,1,-1.727790219,23.09448502
0,0,1,-1.427149741,23.20178622
0,0,1,-0.459733286,23.22225453
0,0,1,1.082320035,24.97002434
0,0,1,-0.087525737,24.07466908
0,0,1,0.007801042,24.02785012
0,0,1,1.615042144,24.5797708
0,0,1,-0.954969729,25.2907983
0,0,1,0.871512579,24.81737467
0,0,1,-0.235973572,24.52846998
0,0,1,-0.409496537,24.61632271
0,0,1,0.383292998,24.89176378
0,0,1,0.445617743,22.43522222
0,0,1,0.011749084,23.68874181
0,0,1,-0.8960278,23.07406098
0,0,1,0.960580343,24.09927114
0,0,1,-0.130404184,23.67981517
0,0,1,-0.231664975,23.62769755
0,0,1,0.251024831,24.29484047
0,0,1,-0.044906906,24.1741294
0,0,1,-0.062306464,23.53555806
0,0,1,0.487734131,24.67634088
0,0,1,0.26877874,24.83755606
0,0,1,-0.617944127,24.21519151
0,0,1,0.268026433,25.38114719
0,0,1,1.756919211,25.19166324
0,0,1,0.197248065,23.25115586
0,0,1,0.928548687,24.95648811
0,0,1,-0.869616962,23.69592689
0,0,1,1.25243287,23.95626135
0,0,1,0.238178104,24.46319106
0,0,1,0.349346698,22.38148155
0,0,1,0.430659855,23.00287958
0,0,1,1.316615145,25.5403608
0,0,1,-0.265258994,24.6391451
0,0,1,1.478702912,25.05646442
0,0,1,-0.046650048,23.05814417
0,0,1,0.827875497,24.07496152
0,0,1,1.117724949,22.83613134
0,0,1,1.833148207,24.44145149
0,0,1,-0.116728039,23.55733117
0,0,1,-1.241474552,22.66199066
0,0,1,0.199994265,23.96247767
0,0,1,-0.081372006,23.54315205
0,0,1,-0.378816598,23.4033761
0,0,1,-0.847068664,24.05570136
0,0,1,-0.22911241,24.07473511
0,0,1,0.589939326,25.19181998
0,0,1,-0.299163512,24.55794368
0,0,1,-0.137374488,23.84978287
0,0,1,0.508158841,23.71038918
0,0,1,0.642920802,24.86741317
0,0,1,0.376831438,24.71873237
0,0,1,0.850585009,23.92336826
0,0,1,0.955142241,24.51377249
0,0,1,-0.269357653,23.72524902
0,0,1,-0.245847844,24.24431932
0,0,1,0.400870329,23.66489718
0,0,1,1.333073616,25.59244683
0,0,1,-0.362737127,24.36975798
0,0,1,0.110494605,25.01107819
0,0,1,-0.050988926,23.9269668
0,0,1,-0.226305949,23.84430671
0,0,1,-0.168116716,23.89680034
0,0,1,0.587689176,23.50016396
0,0,1,1.270628681,23.42695795
0,0,1,-0.288629825,23.19019638
0,0,1,-1.285531116,23.68300986
0,0,1,0.967478537,25.20473482
0,0,1,0.209027865,23.67156443
0,0,1,-0.550615256,25.36851918
0,0,1,0.277888221,22.8802526
0,0,1,-0.925222405,24.07319149
0,0,1,-0.591982182,24.68275602
0,0,1,0.106519524,22.48124665
0,0,1,0.290904669,25.07706177
0,0,1,0.474173472,24.04900292
0,0,1,0.703487945,23.91473062
0,0,1,-0.495780987,22.58988913
0,0,1,-0.256926629,24.35921195
0,0,1,-0.252460131,23.26558972
0,0,1,-0.670026452,25.51140014
0,0,1,-0.99877831,23.44002424
0,0,1,-0.698004964,23.76720283
0,0,1,-1.301753831,24.21180196
0,0,1,0.094098589,23.87039555
0,0,1,-1.747102776,22.68063225
0,0,1,-1.049153869,23.67008604
0,0,1,0.977308851,24.23081863
0,0,1,1.172991172,24.51844802
0,0,1,-0.258569783,24.99824588
0,0,1,0.532694072,23.93353706
0,0,1,0.929716467,24.04927086
0,0,1,-0.76855389,25.04221166
0,0,1,0.754304081,23.05925422
0,0,1,-1.875305239,24.28554744
0,0,1,0.215932683,24.46313546
0,0,1,-0.042368961,23.73170104
0,0,1,0.122842933,24.77999548
0,0,1,0.477483897,24.06994038
0,0,1,0.560225228,23.90299833
0,0,1,0.186235686,24.66277647
0,0,1,-0.319841601,23.62924306
0,0,1,1.667666402,24.9909135
0,0,1,0.877970276,23.50696788
0,0,1,-0.463266781,24.8298555
0,0,1,-0.297303613,24.3988791
0,0,1,1.117986022,24.58318923
0,0,1,-0.010493968,23.49710213
0,0,1,0.214466654,23.2922237
0,0,1,0.595272436,24.24706299
0,0,1,1.057576236,24.13917205
0,0,1,0.891527775,25.92821826
0,0,1,0.726611977,23.48726404
0,0,1,0.124322835,24.17244871
0,0,1,0.561912014,23.8254216
0,0,1,-0.474867189,23.26690168
0,0,1,-1.286387091,24.94656351
0,0,1,0.384581773,24.82557527
0,0,1,-0.346544271,21.82746181
0,0,1,1.136237644,24.46866506
0,0,1,0.353158184,24.15401183
0,0,1,0.71413074,24.29984668
0,0,1,0.967444869,24.23939878
0,0,1,-0.203272603,23.79489716
0,0,1,-0.594267835,24.48471116
0,0,1,-0.381230878,24.14264528
0,0,1,0.322331434,23.80085099
0,0,1,-1.600497484,25.10831436
0,0,1,0.906873719,24.80642335
0,0,1,-0.186357676,23.65436105
0,0,1,0.095725044,25.5189563
0,0,1,-0.149433707,23.80769092
0,0,1,0.148717431,23.64638486
0,0,1,-0.370810886,24.06654241
0,0,1,0.765449871,24.38060196
0,0,1,0.922869783,23.5595002
0,0,1,0.049600571,23.30825534
0,0,1,1.34161447,25.78951147
0,0,1,0.683558016,24.18721509
0,0,1,-0.822651336,22.73828235
0,0,1,0.428593658,22.01067641
0,0,1,-0.006164061,22.96226832
0,0,1,0.98501831,25.02518593
0,0,1,-0.599829375,23.74755703
0,0,1,0.44999118,24.26533508
0,0,1,0.062151839,25.45472112
0,0,1,0.823632032,22.64714608
0,0,1,0.625823407,23.49389825
0,0,1,-0.250637117,22.62318693
0,0,1,-0.973858453,23.71387371
0,0,1,-0.004273561,22.66867687
0,0,1,-0.188881577,24.46297249
0,0,1,0.575895788,23.18435077
0,0,1,-0.387362791,24.86980594
0,0,1,0.178711117,22.49177989
0,0,1,-0.201928059,23.08213032
0,0,1,0.14168467,22.56103096
0,0,1,-0.435322393,25.04989642
0,0,1,0.941978768,23.84725192
0,0,1,0.861735414,26.21522595
0,0,1,0.61230716,23.33189608
0,0,1,-0.52977997,24.80079045
0,0,1,-0.408088296,24.0428928
0,0,1,0.438654051,23.62592241
0,0,1,-0.159145047,23.44550774
0,0,1,1.22348284,24.04307847
0,0,1,-0.539069773,24.39976782
0,0,1,0.659907036,23.69596307
0,0,1,1.310772222,24.17518004
0,0,1,0.88608922,23.51442782
0,0,1,0.919760458,24.59396444
0,0,1,-2.028424236,24.69800854
0,0,1,0.324675591,22.80105562
0,0,1,0.897191401,24.34036612
0,0,1,1.287280781,24.05483678
0,0,1,-0.109187333,24.622021
0,0,1,-1.370632659,24.05706336
0,0,1,-0.214615274,25.27179487
0,0,1,-0.45889567,26.14151704
0,0,1,-0.65020264,24.64722888
0,0,1,0.875542696,23.60062794
0,0,1,0.309735627,25.58997293
0,0,1,-0.202431147,24.31949812
0,0,1,-0.233360712,23.73671935
0,0,1,-0.221998749,24.57123921
0,0,1,0.610890083,24.87708817
0,0,1,0.102767971,24.58142925
0,0,1,-0.782836816,25.08556535
0,0,1,-1.719354068,22.8124272
0,0,1,-0.978957873,24.21450631
0,0,1,-0.739387489,23.92355947
0,0,1,0.823737528,22.60365144
0,0,1,0.303218571,25.14128509
0,0,1,-0.171668131,23.54852802
0,0,1,-0.134957413,22.89722708
0,0,1,0.560350475,22.86710988
0,0,1,1.057199468,22.858027
0,0,1,0.435712379,23.88077123
0,0,1,0.144127604,21.5924619
0,0,1,-1.287023774,24.79596315
0,0,1,1.39091402,22.11238841
0,0,1,0.227675864,25.22412169
0,0,1,0.835812694,24.79840311
0,0,1,1.782333165,24.15113588
0,0,1,0.444586472,23.37626146
0,0,1,1.441560533,23.23883073
0,0,1,0.726884439,23.87150216
0,0,1,0.315462584,24.79054317
0,0,1,-1.085759372,23.35940603
0,0,1,-0.332679106,23.89765244
0,0,1,-0.066415226,24.00345752
0,0,1,0.15830021,24.53855528
0,0,1,0.635463576,22.40616487
0,0,1,-0.561770723,24.24527771
0,0,1,2.321837411,23.7314699
0,0,1,-0.374544263,24.65766411
0,0,1,-0.847795847,23.57081777
0,0,1,-0.965146221,24.03615451
0,0,1,-1.490926588,23.90281285
0,0,1,-0.51607257,24.73268661
0,0,1,1.713065161,24.68843092
0,0,1,-0.287528638,23.2398622
0,0,1,-0.273191697,23.53183147
0,0,1,-1.228796107,24.65362474
0,0,1,0.384080009,24.33026149
0,0,1,-0.734705261,24.98105526
0,0,1,-0.320956937,25.66847982
0,0,1,-0.118104413,23.82890873
0,0,1,0.580623891,24.26340444
0,0,1,0.003608317,24.70279907
0,0,1,-0.249780686,24.4515505
0,0,1,0.264605305,23.23153941
0,0,1,-1.568991194,23.34156325
0,0,1,0.659498799,24.81845548
0,0,1,-0.397098255,24.16372362
0,0,1,0.435354804,22.93720204
0,0,1,0.003726388,24.82082613
0,0,1,0.446241713,24.15950101
0,0,1,0.897640358,23.17190655
0,0,1,-1.122513215,23.64763002
0,0,1,-0.170862076,23.44203403
0,0,1,-0.828037521,24.5503382
0,0,1,-0.084614255,24.3188424
0,0,1,-0.986653329,23.25685265
0,0,1,-0.662772725,23.60717064
0,0,1,-0.500652116,24.79162629
0,0,1,0.859487184,24.23544751
0,0,1,-0.427853502,22.40511268
0,0,1,-0.002589709,23.80031247
0,0,1,-0.602377933,25.18212797
0,0,1,-0.508983792,24.68390754
0,0,1,-0.250603268,23.97360892
0,0,1,-0.182426854,23.90588503
0,0,1,-0.401795503,24.35321055
0,0,1,1.048663025,24.01317683
0,0,1,0.085023124,22.3422992
0,0,1,0.990298589,23.60604788
0,0,1,0.830242544,25.39277584
0,0,1,-0.500338239,23.66464969
0,0,1,-0.468005627,23.98629152
0,0,1,0.359459651,23.81050484
0,0,1,-0.334600197,23.34550188
0,0,1,1.520604216,24.21248835
0,0,1,-1.546429654,24.52228906
0,0,1,-0.481826551,24.22293543
0,0,1,0.620806882,25.41181425
0,0,1,1.891072987,23.60785123
0,0,1,-0.067331542,22.34334005
0,0,1,-0.684304258,24.7505909
0,0,1,0.616928615,23.45974912
0,0,1,0.966873884,24.04696386
0,0,1,0.333454104,25.06633962
0,0,1,-0.381406267,24.61947088
0,0,1,-0.102433185,23.57656715
0,0,1,-0.16171257,24.31845131
0,0,1,0.088981032,23.70802085
0,0,1,-0.314504852,23.75958575
0,0,1,-0.384611614,23.11630825
0,0,1,-1.020454458,24.983177
0,0,1,-0.910111734,24.73768622
0,0,1,-0.943841548,24.29978005
0,0,1,-0.67560647,24.37595436
0,0,1,-0.066617704,23.89696205
0,0,1,-1.087730025,24.68356785
0,0,1,-0.890908925,24.2290598
0,0,1,-0.308597316,24.17143528
0,0,1,-0.201450879,23.9936277
0,0,1,-0.084006341,24.74039988
0,0,1,-0.522955062,23.77734685
0,0,1,1.962280456,23.3370465
0,0,1,-1.22376399,23.80387584
0,0,1,0.041649145,24.47199173
0,0,1,-0.67319996,23.80376061
0,0,1,-0.202903261,22.70426403
0,0,1,0.443982233,23.80281633
0,0,1,-0.710001733,23.43242483
0,0,1,-0.487601258,22.91570137
0,0,1,-0.824369078,23.6994012
0,0,1,1.164277078,23.95973461
0,0,1,-0.017035903,23.10460898
0,0,1,0.148454391,23.94727234
0,0,1,-0.022499415,24.02915998
0,0,1,-1.399872432,24.29895855
0,0,1,0.521167608,24.49473971
0,0,1,0.979492208,24.62388081
0,0,1,-0.12001366,23.72745074
0,0,1,-0.162969941,25.66278278
0,0,1,-0.249477285,24.11486101
0,0,1,-0.958437918,23.00060646
0,0,1,1.430283919,25.01088668
0,0,1,-0.363566213,24.59829153
0,0,1,-0.190543597,24.04124371
0,0,1,0.668786661,25.50118133
0,0,1,1.319822364,22.85714463
0,0,1,0.166326041,23.91231586
0,0,1,0.499180837,23.57396874
0,0,1,-0.219582163,24.84564898
0,0,1,0.032018644,25.03180916
0,0,1,-0.729521797,23.4890939
0,0,1,0.138850912,23.28685526
0,0,1,0.667649459,23.06698184
0,0,1,0.016425579,23.86124767
0,0,1,-0.451226949,22.11540339
0,0,1,0.066437558,24.84600632
0,0,1,0.414501926,24.12443053
0,0,1,0.61998462,23.17781934
0,0,1,-0.125852398,25.32884075
0,0,1,-0.352370126,23.98535287
0,0,1,0.209069578,24.45074213
0,0,1,-1.204198508,24.61740831
0,0,1,-0.112669121,23.30156767
0,0,1,-0.124028377,24.67828132
0,0,1,-0.79502578,23.10311195
0,0,1,0.050528311,23.2698611
0,0,1,0.883931724,23.7620964
0,0,1,-0.607699323,23.96099237
0,0,1,1.917267755,23.616334
0,0,1,0.411175297,22.89418844
0,0,1,0.382466478,23.72056572
0,0,1,0.265583839,22.4833529
0,0,1,0.7309637,25.33484869
0,0,1,-0.683843476,25.77861194
0,0,1,1.30129581,23.57127953
0,0,1,-0.339040528,25.01893436
0,0,1,-0.099702241,24.66687316
0,0,1,0.804830484,23.65169058
0,0,1,-0.33173983,24.53200247
0,0,1,-0.311441621,24.03233708
0,0,1,1.042000784,22.75928867
0,0,1,-0.992376682,25.12177751
0,0,1,-0.388404842,24.14871544
0,0,1,-0.159095796,24.03555197
0,0,1,-1.336695279,24.73079384
0,0,1,-0.231496679,24.28158459
0,0,1,0.10525018,23.93613268
0,0,1,0.428645977,24.13029188
0,0,1,-0.434876771,25.36172624
0,0,1,-0.271901447,23.32220891
